9.4,7.99497697,0,0,75.11488206,0,0,7.99497697,0,7.995231898,0,0
9.5,7.995231898,0,0,75.91437976,0,0,7.995231898,0.00580322,7.995489539,0,0
9.6,7.995489539,0,0,76.71390295,0,0,7.995489539,0.005864306,7.995749819,-6.32E-06,2.28E-07
9.7,7.995749819,-6.32E-06,2.28E-07,77.5134519,0,0,7.995749819,0.005925393,7.996012667,-1.84E-05,6.62E-07
9.8,7.996012667,-1.84E-05,6.62E-07,78.31302688,-6.32E-07,2.28E-08,7.996012667,0.005986479,7.996278013,-3.59E-05,1.28E-06
9.9,7.996278013,-3.59E-05,1.28E-06,79.11262815,-2.46E-06,8.90E-08,7.996278013,0.006047566,7.99654579,-5.83E-05,2.07E-06
10,7.99654579,-5.83E-05,2.07E-06,79.91225595,-5.98E-06,2.17E-07,7.99654579,0.006108652,7.996815934,-8.52E-05,3.01E-06
10.1,7.996815934,-8.52E-05,3.01E-06,80.71191053,-1.16E-05,4.24E-07,7.996815934,0.006169739,7.997088381,-0.000116212,4.08E-06
10.2,7.997088381,-0.000116212,4.08E-06,81.51159212,-1.98E-05,7.25E-07,7.997088381,0.006230825,7.997363069,-0.000151141,5.28E-06
10.3,7.997363069,-0.000151141,5.28E-06,82.31130096,-3.08E-05,1.13E-06,7.997363071,0.006291912,7.99763994,-0.000189655,6.59E-06
10.4,7.99763994,-0.000189655,6.59E-06,83.11103727,-4.51E-05,1.66E-06,7.997639943,0.006352998,7.997918935,-0.000231502,8.00E-06
10.5,7.997918935,-0.000231502,8.00E-06,83.91080126,-6.27E-05,2.32E-06,7.997918939,0.006414085,7.998199998,-0.000276455,9.50E-06
10.6,7.998199998,-0.000276455,9.50E-06,84.71059316,-8.40E-05,3.12E-06,7.998200003,0.006475172,7.998483073,-0.000324308,1.11E-05
10.7,7.998483073,-0.000324308,1.11E-05,85.51041316,-0.000109139,4.07E-06,7.998483079,0.006536258,7.998768106,-0.000374875,1.27E-05
10.8,7.998768106,-0.000374875,1.27E-05,86.31026146,-0.000138314,5.18E-06,7.998768115,0.006597345,7.999055044,-0.000427988,1.45E-05
10.9,7.999055044,-0.000427988,1.45E-05,87.11013827,-0.000171659,6.45E-06,7.999055056,0.006658431,7.999343836,-0.000483498,1.63E-05
11,7.999343836,-0.000483498,1.63E-05,87.91004378,-0.000209297,7.90E-06,7.999343851,0.006719518,7.999634432,-0.000541268,1.81E-05
11.1,7.999634432,-0.000541268,1.81E-05,88.70997816,-0.000251328,9.52E-06,7.99963445,0.006780604,7.999926782,-0.000601174,2.00E-05
11.2,7.999926782,-0.000601174,2.00E-05,89.50994161,-0.000297835,1.13E-05,7.999926804,0.006841691,8.000220838,-0.000663107,2.19E-05
11.3,8.000220838,-0.000663107,2.19E-05,90.30993429,-0.000348885,1.33E-05,8.000220865,0.006902777,8.000516552,-0.000726965,2.39E-05
11.4,8.000516552,-0.000726965,2.39E-05,91.10995637,-0.00040453,1.55E-05,8.000516585,0.006963864,8.00081388,-0.000792658,2.59E-05
11.5,8.00081388,-0.000792658,2.59E-05,91.91000803,-0.000464806,1.79E-05,8.000813919,0.00702495,8.001112775,-0.000860105,2.80E-05
11.6,8.001112775,-0.000860105,2.80E-05,92.71008942,-0.000529738,2.05E-05,8.001112821,0.007086037,8.001413193,-0.000929231,3.01E-05
11.7,8.001413193,-0.000929231,3.01E-05,93.51020069,-0.00059934,2.33E-05,8.001413247,0.007147123,8.001715092,-0.000999969,3.22E-05
11.8,8.001715092,-0.000999969,3.22E-05,94.31034202,-0.000673617,2.63E-05,8.001715155,0.00720821,8.002018429,-0.00107226,3.43E-05
11.9,8.002018429,-0.00107226,3.43E-05,95.11051353,-0.000752562,2.95E-05,8.002018501,0.007269296,8.002323164,-0.001146048,3.65E-05
12,8.002323164,-0.001146048,3.65E-05,95.91071537,-0.000836161,3.30E-05,8.002323246,0.007330383,8.002629254,-0.001221285,3.86E-05
12.1,8.002629254,-0.001221285,3.86E-05,96.71094769,-0.000924393,3.66E-05,8.002629347,0.007391469,8.002936662,-0.001297924,4.09E-05
12.2,8.002936662,-0.001297924,4.09E-05,97.51121062,-0.00101723,4.05E-05,8.002936767,0.007452556,8.003245348,-0.001375926,4.31E-05
